id,cluster,split,finetune
NZ_AP026953.1,3,train,False
NZ_AP026954.1,268,train,False
NZ_AP026955.1,11,val,False
NZ_AP026956.1,298,train,False
NZ_AP026957.1,310,train,False
NZ_AP026958.1,407,train,False
NZ_AP026959.1,221,train,False
NZ_AP026960.1,141,train,False
NZ_AP026962.1,24377,test,False
NZ_AP026963.1,24378,train,False
NZ_AP026964.1,26,train,True
NZ_AP026977.1,24379,train,False
NZ_AP027044.1,24380,train,False
NZ_AP027047.1,24381,train,False
NZ_AP027048.1,24382,train,False
NZ_AP027051.1,24383,train,False
NZ_AP027054.1,24376,train,False
NZ_AP027057.1,24384,train,False
NZ_AP027060.1,24386,test,False
NZ_AP027137.1,24387,train,False
NZ_AP027138.1,24388,train,False
NZ_AP027143.1,24389,val,False
NZ_AP027144.1,24390,train,False
NZ_AP027145.1,24391,train,False
NZ_AP027146.1,24392,val,False
NZ_AP027147.1,24375,train,False
NZ_AP027148.1,24335,train,False
NZ_AP027150.1,24334,train,False
NZ_AP027157.1,24333,train,False
NZ_AP027158.1,24277,train,False
NZ_AP027160.1,24278,test,False
NZ_AP027161.1,24279,train,False
NZ_AP027163.1,24280,train,False
NZ_AP027164.1,24281,test,False
NZ_AP027166.1,24282,val,False
NZ_AP027167.1,24283,train,False
NZ_AP027168.1,24276,train,False
NZ_AP027171.1,24284,train,False
NZ_AP027172.1,24286,train,False
NZ_AP027173.1,259,train,True
NZ_AP027174.1,3,train,True
NZ_AP027175.1,12,train,True
NZ_AP027177.1,24287,train,False
NZ_AP027178.1,24288,train,False
NZ_AP027179.1,24289,train,False
NZ_AP027180.1,31,train,True
NZ_AP027182.1,24290,train,False
NZ_AP027183.1,24291,test,False
NZ_AP027184.1,31,train,True
NZ_AP027186.1,24292,train,False
NZ_AP027187.1,38,test,True
NZ_AP027189.1,24285,train,False
NZ_AP027190.1,31,train,True
NZ_AP027192.1,24275,train,False
NZ_AP027193.1,24274,train,False
NZ_AP027194.1,24273,train,False
NZ_AP027195.1,315,val,False
NZ_AP027196.1,31,train,True
NZ_AP027198.1,24256,train,False
NZ_AP027199.1,24257,train,False
NZ_AP027201.1,31,train,True
NZ_AP027207.1,24258,train,False
NZ_AP027208.1,38,test,True
NZ_AP027209.1,45,train,True
NZ_AP027210.1,20,val,True
NZ_AP027211.1,2,train,True
NZ_AP027213.1,24259,train,False
NZ_AP027214.1,24260,train,False
NZ_AP027215.1,38,test,True
NZ_AP027216.1,85,train,True
NZ_AP027218.1,24261,train,False
NZ_AP027219.1,24262,val,False
NZ_AP027220.1,38,test,True
NZ_AP027247.1,24263,train,False
NZ_AP027248.1,45,train,True
NZ_AP027249.1,38,test,True
NZ_AP027250.1,46,train,True
NZ_AP027251.1,24,train,True
NZ_AP027252.1,20,val,True
NZ_AP027253.1,2,train,True
NZ_AP027255.1,24264,train,False
NZ_AP027257.1,24265,train,False
NZ_AP027259.1,24266,train,False
NZ_AP027260.1,24267,train,False
NZ_AP027261.1,45,train,True
NZ_AP027264.1,24268,train,False
NZ_AP027265.1,24269,test,False
NZ_AP027276.1,97,test,False
NZ_AP027277.1,24270,train,False
NZ_AP027293.1,24271,val,False
NZ_AP027295.1,24272,train,False
NZ_AP027296.1,24293,train,False
NZ_AP027298.1,24294,val,False
NZ_AP027300.1,24295,train,False
NZ_AP027301.1,24315,train,False
NZ_AP027303.1,24317,train,False
NZ_AP027371.1,24318,train,False
NZ_AP027372.1,24319,train,False
NZ_AP027374.1,24320,train,False
NZ_AP027375.1,24321,val,False
NZ_AP027376.1,24322,train,False
NZ_AP027377.1,24323,train,False
NZ_AP027402.1,24316,train,False
NZ_AP027403.1,24324,train,False
NZ_AP027405.1,24326,train,False
NZ_AP027406.1,24327,train,False
NZ_AP027407.1,24328,test,False
NZ_AP027412.1,24329,train,False
NZ_AP027413.1,24330,val,False
NZ_AP027414.1,24331,train,False
NZ_AP027415.1,24332,test,False
NZ_AP027416.1,24325,train,False
NZ_AP027418.1,24314,train,False
NZ_AP027420.1,24305,train,False
NZ_AP027421.1,24313,train,False
NZ_AP027422.1,24297,train,False
NZ_AP027425.1,24298,train,False
NZ_AP027426.1,24299,train,False
NZ_AP027427.1,24300,val,False
NZ_AP027428.1,24301,train,False
NZ_AP027429.1,24302,test,False
NZ_AP027430.1,24303,train,False
NZ_AP027431.1,24296,train,False
NZ_AP027433.1,24304,train,False
NZ_AP027434.1,24306,train,False
NZ_AP027435.1,24307,train,False
NZ_AP027437.1,24308,train,False
NZ_AP027438.1,24309,train,False
NZ_AP027439.1,24310,train,False
NZ_AP027441.1,24311,val,False
NZ_AP027442.1,24312,test,False
NZ_AP027443.1,24413,train,False
NZ_AP027444.1,24414,test,False
NZ_AP027730.1,24415,train,False
NZ_AP027733.1,24495,val,False
NZ_AP027927.1,24517,train,False
NZ_AP027928.1,24518,train,False
NZ_AP027929.1,13,train,False
NZ_AP027930.1,2,train,False
NZ_AP027947.1,24519,val,False
NZ_AP027948.1,24520,train,False
NZ_AP027949.1,258,train,True
NZ_AP027950.1,23,train,True
NZ_AP027951.1,20,val,True
NZ_AP027954.1,24521,train,False
NZ_AP027955.1,24522,train,False
NZ_AP027956.1,274,train,False
NZ_AP027958.1,24523,val,False
NZ_AP027959.1,24516,train,False
NZ_AP027961.1,24524,train,False
NZ_AP027962.1,24526,test,False
NZ_AP027964.1,24527,train,False
NZ_AP027965.1,24528,train,False
NZ_AP027966.1,24529,train,False
NZ_AP027967.1,23,train,True
NZ_AP027968.1,172,test,True
NZ_AP027969.1,141,train,True
NZ_AP027970.1,25,train,True
NZ_AP027972.1,24530,train,False
NZ_AP027973.1,24531,train,False
NZ_AP027974.1,24532,train,False
NZ_AP027975.1,24525,train,False
NZ_AP027976.1,28,train,True
NZ_AP027977.1,8,val,True
NZ_AP027979.1,24514,train,False
NZ_AP027980.1,24505,train,False
NZ_AP027983.1,16,train,True
NZ_AP027984.1,8,val,True
NZ_AP027985.1,24513,test,True
NZ_AP028023.1,24497,train,False
NZ_AP028024.1,24498,train,False
NZ_AP028025.1,437,train,False
NZ_AP028026.1,711,train,False
NZ_AP028027.1,24499,train,False
NZ_AP028028.1,760,train,False
NZ_AP028029.1,24500,val,False
NZ_AP028030.1,761,train,False
NZ_AP028042.1,24501,train,False
NZ_AP028043.1,24502,train,False
NZ_AP028044.1,24503,train,False
NZ_AP028045.1,68,train,False
NZ_AP028046.1,14,train,False
NZ_AP028049.1,24496,test,False
NZ_AP028051.1,24504,train,False
NZ_AP028052.1,24506,train,False
NZ_AP028053.1,68,train,False
NZ_AP028054.1,14,train,False
NZ_AP028060.1,24507,train,False
NZ_AP028063.1,24508,train,False
NZ_AP028064.1,6,train,False
NZ_AP028069.1,24509,test,False
NZ_AP028085.1,24510,train,False
NZ_AP028095.1,24511,train,False
NZ_AP028096.1,24512,train,False
NZ_AP028098.1,248,train,False
NZ_AP028099.1,125,train,False
NZ_AP028100.1,726,train,False
NZ_AP028101.1,725,train,False
NZ_AP028103.1,248,train,False
NZ_AP028104.1,125,train,False
NZ_AP028105.1,24533,train,False
NZ_AP028107.1,248,train,False
NZ_AP028108.1,125,train,False
NZ_AP028109.1,726,train,False
NZ_AP028147.1,24515,train,False
NZ_AP028148.1,24534,test,False
NZ_AP028149.1,24555,train,False
NZ_AP028150.1,24557,val,False
NZ_AP028151.1,199,train,False
NZ_AP028152.1,24558,train,False
NZ_AP028154.1,24559,train,False
NZ_AP028423.1,24560,train,False
NZ_AY123048.1,53,train,False
NZ_AY365053.1,24561,train,False
NZ_AY589570.1,14,train,True
NZ_AY789019.1,24562,train,False
NZ_BK008853.1,24563,train,False
NZ_BK010450.1,723,train,False
NZ_BK010451.1,723,train,False
NZ_CP001971.2,24556,train,False
NZ_CP001972.2,24564,test,False
NZ_CP001975.2,24566,train,False
NZ_CP002149.1,24567,train,False
NZ_CP002698.1,182,train,False
NZ_CP002700.1,182,train,False
NZ_CP002702.1,182,train,False
NZ_CP002704.1,182,train,False
NZ_CP003425.1,24568,train,False
NZ_CP003562.2,24569,val,False
NZ_CP003710.1,24570,train,False
NZ_CP003711.1,24571,train,False
NZ_CP003712.1,24572,train,False
NZ_CP003713.1,24565,train,False
NZ_CP003714.1,24554,train,False
NZ_CP003716.1,24545,train,False
NZ_CP003717.1,24553,test,False
NZ_CP003718.1,24537,train,False
NZ_CP003719.1,24538,train,False
NZ_CP003916.1,24539,train,False
NZ_CP003975.1,22,test,False
NZ_CP003988.1,24540,train,False
NZ_CP003994.1,17,train,False
NZ_CP003995.1,4,train,False
NZ_CP003996.1,25,train,False
NZ_CP003997.1,24541,train,False
NZ_CP003998.1,24542,val,False
NZ_CP004000.1,24543,train,False
NZ_CP004007.1,24536,train,False
NZ_CP004351.1,24544,test,False
NZ_CP004352.1,24546,train,False
NZ_CP004389.1,24547,train,False
NZ_CP004394.1,24548,train,False
NZ_CP004395.1,24549,train,False
NZ_CP004396.1,24550,train,False
NZ_CP004397.1,24551,train,False
NZ_CP004407.1,41,val,False
NZ_CP004408.1,171,train,False
NZ_CP004859.1,275,train,False
NZ_CP004860.1,24552,train,False
NZ_CP004861.1,24535,val,False
NZ_CP004862.1,24494,train,False
NZ_CP004863.1,146,val,False
NZ_CP004864.1,54,train,False
NZ_CP004866.1,54,train,False
NZ_CP004867.1,54,train,False
NZ_CP004868.1,24455,train,False
NZ_CP004869.1,24493,train,False
NZ_CP004871.1,24437,train,False
NZ_CP004872.1,24438,test,False
NZ_CP004873.1,24439,train,False
NZ_CP004874.1,24440,train,False
NZ_CP004875.1,24441,val,False
NZ_CP004876.1,24442,train,False
NZ_CP004877.1,24443,train,False
NZ_CP004878.1,275,train,False
NZ_CP004879.1,54,train,False
NZ_CP004880.1,162,train,False
NZ_CP004881.1,54,train,False
NZ_CP004882.1,370,train,False
NZ_CP004883.1,146,val,False
NZ_CP005085.1,24436,train,False
NZ_CP005086.1,24444,train,False
NZ_CP005087.1,24446,train,False
NZ_CP005088.1,24447,test,False
NZ_CP005089.1,24448,train,False
NZ_CP005090.1,24449,train,False
NZ_CP005091.1,965,train,False
NZ_CP005092.1,300,train,False
NZ_CP005093.1,300,train,False
NZ_CP005190.1,24450,train,False
NZ_CP005191.1,24451,train,False
NZ_CP005192.1,24452,train,False
NZ_CP005193.1,24445,train,False
NZ_CP005931.1,24434,train,False
NZ_CP005932.1,83,train,True
NZ_CP005961.1,24425,train,False
NZ_CP005971.1,24433,train,False
NZ_CP005987.1,24417,train,False
NZ_CP005988.1,24418,train,False
NZ_CP005989.1,24419,train,False
NZ_CP005994.1,24420,train,False
NZ_CP006029.1,24421,train,False
NZ_CP006031.1,24422,val,False
NZ_CP006257.1,24423,train,False
NZ_CP006263.1,24416,train,False
NZ_CP006264.1,24424,test,False
NZ_CP006368.1,24426,train,False
NZ_CP006369.1,24427,train,False
NZ_CP006370.1,24428,train,False
NZ_CP006371.1,24429,train,False
NZ_CP006372.1,24430,train,False
NZ_CP006373.1,24431,train,False
NZ_CP006374.1,24432,val,False
NZ_CP006375.1,254,train,False
NZ_CP006472.1,24453,val,False
NZ_CP006473.1,627,train,False
NZ_CP006570.1,24435,train,False
NZ_CP006572.1,167,train,False
NZ_CP006588.1,24454,train,False
NZ_CP006589.1,24475,train,False
NZ_CP006590.1,24477,train,False
NZ_CP006633.1,100,train,True
NZ_CP006634.1,0,train,True
NZ_CP006635.1,24478,train,False
NZ_CP006637.1,37,train,True
NZ_CP006638.1,11,val,True
NZ_CP006639.1,12,train,True
NZ_CP006640.1,24479,test,False
NZ_CP006641.1,24480,train,False
NZ_CP006642.1,24481,train,False
NZ_CP006660.1,26,train,False
NZ_CP006661.1,24482,train,False
NZ_CP006662.2,24483,train,False
NZ_CP006663.1,24476,train,False
NZ_CP006665.1,24484,train,False
NZ_CP006666.1,24486,test,False
NZ_CP006684.1,24487,val,False
NZ_CP006697.1,24488,train,False
NZ_CP006725.1,24489,train,False
NZ_CP006726.1,24490,train,False
NZ_CP006727.1,24491,train,False
NZ_CP006739.1,24492,train,False
NZ_CP006743.1,24485,train,False
NZ_CP006744.1,24474,train,False
NZ_CP006746.1,24465,val,False
NZ_CP006747.1,24473,train,False
NZ_CP006749.1,24457,train,False
NZ_CP006750.1,24458,train,False
NZ_CP006752.1,24459,test,False
NZ_CP006753.1,24460,train,False
NZ_CP006756.1,24461,train,False
NZ_CP006757.1,24462,train,False
NZ_CP006760.1,24463,train,False
NZ_CP006761.1,24456,train,False
NZ_CP006765.1,24464,test,False
NZ_CP006779.1,24466,train,False
NZ_CP006780.1,24467,train,False
NZ_CP006790.1,24468,train,False
NZ_CP006791.1,24469,train,False
NZ_CP006793.1,98,train,False
NZ_CP006799.1,24470,train,False
NZ_CP006800.1,24471,val,False
NZ_CP006801.1,24472,train,False
NZ_CP006843.1,31318,train,False
NZ_CP006855.1,23611,train,False
NZ_CP006856.1,31319,val,False
NZ_CP006878.1,33890,train,False
NZ_CP006879.1,38170,train,False
NZ_CP006880.1,38171,train,False
NZ_CP006906.1,38172,train,False
NZ_CP006909.1,38173,train,False
NZ_CP006919.1,38174,train,False
NZ_CP006921.1,137,train,False
NZ_CP006922.1,38175,val,False
NZ_CP006924.1,57,test,False
NZ_CP006925.1,38176,train,False
NZ_CP006926.1,38169,train,False
NZ_CP006927.1,38177,train,False
NZ_CP006928.1,6,train,False
NZ_CP006987.1,38179,test,False
NZ_CP006988.1,38180,train,False
NZ_CP006989.1,38181,test,False
NZ_CP006990.1,38182,train,False
NZ_CP006991.1,38183,train,False
NZ_CP006993.1,38184,train,False
NZ_CP006994.1,38185,train,False
NZ_CP006995.1,38178,train,False
NZ_CP007000.1,38167,train,False
NZ_CP007001.1,38158,train,False
NZ_CP007002.1,563,train,False
NZ_CP007006.1,38166,train,False
NZ_CP007015.1,38150,test,False
NZ_CP007038.1,38151,train,False
NZ_CP007046.1,38152,train,False
NZ_CP007047.1,38153,val,False
NZ_CP007048.1,38154,train,False
NZ_CP007049.1,38155,train,False
NZ_CP007050.1,38156,train,False
NZ_CP007063.1,380,train,False
NZ_CP007066.1,38149,train,False
NZ_CP007123.1,611,train,False
NZ_CP007124.1,38157,train,False
NZ_CP007125.1,38159,train,False
NZ_CP007126.1,38160,train,False
NZ_CP007129.1,38161,train,False
NZ_CP007130.1,38162,val,False
NZ_CP007132.1,111,train,False
NZ_CP007134.1,38163,train,False
NZ_CP007135.1,38164,train,False
NZ_CP007137.1,38165,train,False
NZ_CP007138.1,38186,train,False
NZ_CP007143.1,38168,test,False
NZ_CP007144.1,38187,val,False
NZ_CP007146.1,38208,train,False
NZ_CP007162.1,38210,train,False
NZ_CP007163.1,497,train,False
NZ_CP007164.1,38211,train,False
NZ_CP007177.1,38212,train,False
NZ_CP007180.1,38213,train,False
NZ_CP007182.1,38214,test,False
NZ_CP007184.1,38215,train,False
NZ_CP007185.1,420,train,False
NZ_CP007186.1,160,train,False
NZ_CP007187.1,160,train,False
NZ_CP007209.1,38216,train,False
NZ_CP007214.1,38209,test,False
NZ_CP007231.1,38217,val,False
NZ_CP007256.1,38219,train,False
NZ_CP007449.1,38220,train,False
NZ_CP007450.1,38221,train,False
NZ_CP007453.1,38222,train,False
NZ_CP007455.1,38223,train,False
NZ_CP007500.1,38224,train,False
NZ_CP007508.1,38225,train,False
NZ_CP007510.1,38218,train,False
NZ_CP007513.1,38207,train,False
NZ_CP007515.1,38198,test,False
NZ_CP007516.1,38206,train,False
NZ_CP007517.1,38190,train,False
NZ_CP007529.1,38191,train,False
NZ_CP007543.1,38192,train,False
NZ_CP007544.1,38193,train,False
NZ_CP007545.1,38194,train,False
NZ_CP007568.1,177,train,False
NZ_CP007575.1,38195,train,False
NZ_CP007582.1,38196,val,False
NZ_CP007599.1,38189,train,False
NZ_CP007602.1,38197,train,False
NZ_CP007608.1,38199,train,False
NZ_CP007609.1,54,train,False
NZ_CP007610.1,162,train,False
NZ_CP007611.1,54,train,False
NZ_CP007612.1,146,val,False
NZ_CP007613.1,38200,train,False
NZ_CP007614.1,38201,train,False
NZ_CP007615.1,38202,train,False
NZ_CP007616.1,38203,val,False
NZ_CP007617.1,38204,train,False
NZ_CP007621.1,138,train,False
NZ_CP007622.1,242,val,False
NZ_CP007623.1,164,train,False
NZ_CP007624.1,38205,train,False
NZ_CP007625.1,38188,train,False
NZ_CP007636.1,38148,test,False
NZ_CP007647.1,38147,train,False
NZ_CP007648.1,38146,val,False
NZ_CP007649.1,38090,val,False
NZ_CP007650.1,38091,train,False
NZ_CP007658.1,38092,train,False
NZ_CP007664.1,38093,train,False
NZ_CP007665.1,38094,train,False
NZ_CP007671.1,38095,train,False
NZ_CP007673.1,38096,test,False
NZ_CP007675.1,38089,train,False
NZ_CP007677.1,38097,train,False
NZ_CP007678.1,38099,train,False
NZ_CP007679.1,38100,train,False
NZ_CP007714.1,62,train,False
NZ_CP007723.1,38101,train,False
NZ_CP007725.1,38102,train,False
NZ_CP007732.1,38103,train,False
NZ_CP007733.1,38104,test,False
NZ_CP007734.1,38105,val,False
NZ_CP007735.1,38098,train,False
NZ_CP007736.1,38088,val,False
NZ_CP007740.1,38087,train,False
NZ_CP007741.1,38086,train,False
NZ_CP007745.1,38069,train,False
NZ_CP007750.1,38070,val,False
NZ_CP007767.1,38071,train,False
NZ_CP007768.1,625,train,False
NZ_CP007791.1,38072,train,False
NZ_CP007792.1,38073,train,False
NZ_CP007794.1,38074,train,False
NZ_CP007795.1,38075,train,False
NZ_CP007796.1,38076,train,False
NZ_CP007797.1,38077,train,False
NZ_CP007798.1,38078,test,False
NZ_CP007807.1,38079,train,False
NZ_CP007808.1,626,train,False
NZ_CP008707.1,38080,train,False
NZ_CP008709.1,647,test,False
NZ_CP008715.1,38081,train,False
NZ_CP008716.1,7,train,True
NZ_CP008717.1,80,train,True
NZ_CP008718.1,0,train,True
NZ_CP008719.1,8,val,True
NZ_CP008720.1,85,train,True
NZ_CP008721.1,2,train,True
NZ_CP008745.1,38082,train,False
NZ_CP008798.1,38083,train,False
NZ_CP008799.1,38084,train,False
NZ_CP008800.1,38085,test,False
NZ_CP008806.1,38106,train,False
NZ_CP008807.1,38107,train,False
NZ_CP008809.1,38108,train,False
NZ_CP008811.1,38128,train,False
NZ_CP008812.1,38130,train,False
NZ_CP008814.1,38131,train,False
NZ_CP008815.1,38132,val,False
NZ_CP008817.1,38133,train,False
NZ_CP008818.1,38134,train,False
NZ_CP008824.1,38135,train,False
NZ_CP008825.1,38136,test,False
NZ_CP008826.1,38129,train,False
NZ_CP008828.1,38137,train,False
NZ_CP008829.1,38139,train,False
NZ_CP008839.1,38140,train,False
NZ_CP008840.1,38141,train,False
NZ_CP008842.1,38142,train,False
NZ_CP008843.1,38143,train,False
NZ_CP008844.1,38144,train,False
NZ_CP008845.1,95,train,False
NZ_CP008847.1,38145,train,False
NZ_CP008848.1,38138,train,False
NZ_CP008850.1,34,train,False
NZ_CP008851.1,38127,val,False
NZ_CP008877.1,38118,train,False
NZ_CP008890.1,38126,train,False
NZ_CP008898.1,38110,train,False
NZ_CP008899.1,38111,test,False
NZ_CP008900.1,38112,val,False
NZ_CP008901.1,38113,train,False
NZ_CP008906.1,38114,train,False
NZ_CP008907.1,38115,train,False
NZ_CP008919.1,38116,train,False
NZ_CP008927.1,38109,train,False
NZ_CP008930.1,38117,train,False
NZ_CP008931.1,38119,train,False
NZ_CP008932.1,38120,test,False
NZ_CP008933.1,38121,train,False
NZ_CP008935.1,38122,train,False
NZ_CP008942.1,38123,train,False
NZ_CP008945.1,38124,train,False
NZ_CP008954.1,38125,train,False
NZ_CP008958.1,38226,train,False
NZ_CP008987.1,38227,test,False
NZ_CP008988.1,38228,train,False
NZ_CP008991.1,38308,train,False
NZ_CP008993.1,38330,train,False
NZ_CP008994.1,38331,train,False
NZ_CP008996.1,38332,train,False
NZ_CP008997.1,38333,train,False
NZ_CP008999.1,38334,test,False
NZ_CP009000.1,38335,train,False
NZ_CP009002.1,38336,train,False
NZ_CP009003.1,38329,train,False
NZ_CP009006.1,38337,val,False
NZ_CP009008.1,38339,train,False
NZ_CP009009.1,38340,test,False
NZ_CP009011.1,38341,train,False
NZ_CP009012.1,38342,train,False
NZ_CP009014.1,38343,train,False
NZ_CP009015.1,38344,train,False
NZ_CP009018.1,38345,val,False
NZ_CP009023.1,38338,train,False
NZ_CP009026.1,38327,train,False
NZ_CP009027.1,38318,train,False
NZ_CP009029.1,38326,train,False
NZ_CP009030.1,38310,train,False
NZ_CP009039.1,38311,train,False
NZ_CP009044.1,38312,train,False
NZ_CP009047.1,38313,test,False
NZ_CP009051.1,38314,train,False
NZ_CP009052.1,38315,val,False
NZ_CP009053.1,38316,train,False
NZ_CP009055.1,38309,train,False
NZ_CP009073.1,38317,train,False
NZ_CP009074.1,38319,train,False
NZ_CP009103.1,38320,train,False
NZ_CP009105.1,38321,val,False
NZ_CP009109.1,123,train,False
NZ_CP009115.1,38322,train,False
NZ_CP009116.1,38323,train,False
NZ_CP009121.1,15,test,False
NZ_CP009123.1,38324,train,False
NZ_CP009126.1,38325,test,False
NZ_CP009130.1,38346,train,False
NZ_CP009145.1,38328,train,False
NZ_CP009146.1,38347,train,False
NZ_CP009154.1,38368,train,False
NZ_CP009155.1,38370,train,False
NZ_CP009167.1,38371,train,False
NZ_CP009168.1,38372,train,False
NZ_CP009169.1,65,test,True
NZ_CP009213.1,38373,test,False
NZ_CP009216.1,38374,train,False
NZ_CP009221.1,38375,train,False
NZ_CP009222.1,38376,train,False
NZ_CP009229.1,853,test,False
NZ_CP009231.1,38369,train,False
NZ_CP009232.1,38377,train,False
NZ_CP009233.1,38379,val,False
NZ_CP009250.1,38380,train,False
NZ_CP009252.1,38381,train,False
NZ_CP009254.1,338,test,False
NZ_CP009255.1,346,train,False
NZ_CP009260.1,175,train,False
NZ_CP009263.1,257,train,False
NZ_CP009266.1,38382,train,False
NZ_CP009275.1,38383,train,False
NZ_CP009276.1,38384,train,False
NZ_CP009289.1,38385,train,False
NZ_CP009292.1,38378,train,False
NZ_CP009293.1,38367,test,False
NZ_CP009294.1,38358,test,False
NZ_CP009295.1,38366,train,False
NZ_CP009296.1,38350,train,False
NZ_CP009299.1,38351,train,False
NZ_CP009314.1,38352,train,False
NZ_CP009316.1,38353,train,False
NZ_CP009317.1,38354,val,False
NZ_CP009319.1,38355,train,False
NZ_CP009320.1,38356,train,False
NZ_CP009321.1,38349,train,False
NZ_CP009324.1,38357,train,False
NZ_CP009326.1,38359,train,False
NZ_CP009327.1,38360,val,False
NZ_CP009329.1,38361,train,False
NZ_CP009330.1,38362,train,False
NZ_CP009332.1,38363,train,False
NZ_CP009333.1,38364,train,False
NZ_CP009334.1,38365,train,False
NZ_CP009336.1,38348,train,False
NZ_CP009339.1,38307,train,False
NZ_CP009340.1,38268,train,False
NZ_CP009342.1,661,train,False
NZ_CP009345.1,86,train,False
NZ_CP009346.1,370,train,False
NZ_CP009347.1,38306,test,False
NZ_CP009348.1,38250,train,False
NZ_CP009349.1,38251,train,False
NZ_CP009350.1,38252,train,False
NZ_CP009352.1,455,train,False
NZ_CP009356.1,38253,train,False
NZ_CP009357.1,38254,val,False
NZ_CP009358.1,38255,train,False
NZ_CP009359.1,38256,test,False
NZ_CP009362.1,38249,train,False
NZ_CP009366.1,38257,train,False
NZ_CP009405.2,38259,train,False
NZ_CP009406.2,38260,train,False
NZ_CP009410.1,38261,train,False
NZ_CP009411.1,38262,train,False
NZ_CP009412.1,38263,train,False
NZ_CP009413.1,38264,train,False
