id,split,finetune
NZ_CP009937.1,train,False
NZ_CP009963.1,test,False
NZ_CP009965.1,train,False
NZ_CP009966.1,train,False
NZ_CP009967.1,train,False
NZ_CP009969.1,train,False
NZ_CP009970.1,train,False
NZ_CP009971.1,train,False
NZ_CP009972.1,train,False
NZ_CP009975.1,train,False
NZ_CP009979.1,train,False
NZ_CP009980.1,train,False
NZ_CP009988.1,test,False
NZ_CP009989.1,train,False
NZ_CP009990.1,train,False
NZ_CP010015.1,test,False
NZ_CP010016.1,train,False
NZ_CP010020.1,test,False
NZ_CP010021.1,train,False
NZ_CP010022.1,train,False
NZ_CP010024.1,test,False
NZ_CP010055.1,train,False
NZ_CP010056.1,train,False
NZ_CP010057.1,train,False
NZ_CP010068.1,train,False
NZ_CP010069.1,train,False
NZ_CP010087.1,train,False
NZ_CP010090.1,train,False
NZ_CP010091.1,train,False
NZ_CP010092.1,train,False
NZ_CP010093.1,train,False
NZ_CP010094.1,train,False
NZ_CP010095.1,train,False
NZ_CP010097.1,train,False
NZ_CP010098.1,train,False
NZ_CP010099.1,train,False
NZ_CP010104.1,train,False
NZ_CP010107.1,val,False
NZ_CP010108.1,val,False
NZ_CP010109.1,test,False
NZ_CP010110.1,test,False
NZ_CP010111.1,train,False
NZ_CP010112.1,train,False
NZ_CP010118.1,train,True
NZ_CP010120.1,train,False
NZ_CP010123.1,train,False
NZ_CP010124.1,train,False
NZ_CP010126.1,test,False
NZ_CP010127.1,test,False
NZ_CP010128.1,train,True
NZ_CP010130.1,val,False
NZ_CP010131.1,train,False
NZ_CP010135.1,train,False
NZ_CP010136.1,val,False
NZ_CP010138.1,train,False
NZ_CP010139.1,train,False
NZ_CP010141.1,train,False
NZ_CP010142.1,train,False
NZ_CP010144.1,val,False
NZ_CP010146.1,val,False
NZ_CP010147.1,val,False
NZ_CP010149.1,train,False
NZ_CP010153.1,train,False
NZ_CP010154.1,train,False
NZ_CP010155.1,val,False
NZ_CP010156.1,train,True
NZ_CP010158.1,test,False
NZ_CP010159.1,train,True
NZ_CP010161.1,val,True
NZ_CP010162.1,val,True
NZ_CP010164.1,train,False
NZ_CP010165.1,train,True
NZ_CP010166.1,train,False
NZ_CP010168.1,train,False
NZ_CP010173.1,train,False
NZ_CP010174.1,test,False
NZ_CP010175.1,train,True
NZ_CP010179.1,train,False
NZ_CP010181.1,train,False
NZ_CP010182.1,val,True
NZ_CP010184.1,train,False
NZ_CP010185.1,val,True
NZ_CP010187.1,val,False
NZ_CP010188.1,train,True
NZ_CP010189.1,val,True
NZ_CP010190.1,train,True
NZ_CP010192.1,val,False
NZ_CP010193.1,train,False
NZ_CP010194.1,train,False
NZ_CP010195.1,train,True
NZ_CP010197.1,train,False
NZ_CP010198.1,train,True
NZ_CP010199.1,train,True
NZ_CP010201.1,train,False
NZ_CP010202.1,val,True
NZ_CP010203.1,train,True
NZ_CP010204.1,train,True
NZ_CP010205.1,train,True
NZ_CP010207.1,train,False
NZ_CP010208.1,test,False
NZ_CP010209.1,train,False
NZ_CP010210.1,train,True
NZ_CP010211.1,train,True
NZ_CP010212.1,val,True
NZ_CP010214.1,train,False
NZ_CP010215.1,train,False
NZ_CP010216.1,train,True
NZ_CP010217.1,train,True
NZ_CP010218.1,val,True
NZ_CP010220.1,train,False
NZ_CP010222.1,train,False
NZ_CP010223.1,train,False
NZ_CP010224.1,train,True
NZ_CP010225.1,val,False
NZ_CP010227.1,train,True
NZ_CP010232.1,train,False
NZ_CP010233.1,val,False
NZ_CP010234.1,train,False
NZ_CP010239.1,test,False
NZ_CP010241.1,train,False
NZ_CP010243.1,train,False
NZ_CP010244.1,train,False
NZ_CP010245.1,train,True
NZ_CP010246.1,train,False
NZ_CP010269.1,train,False
NZ_CP010270.1,train,False
NZ_CP010273.1,train,False
NZ_CP010302.1,train,False
NZ_CP010303.1,train,False
NZ_CP010305.1,train,False
NZ_CP010312.1,val,False
NZ_CP010320.1,val,False
NZ_CP010321.1,train,False
NZ_CP010345.1,train,False
NZ_CP010351.1,train,False
NZ_CP010352.1,train,False
NZ_CP010353.1,train,False
NZ_CP010354.1,train,False
NZ_CP010355.1,train,False
NZ_CP010356.1,train,False
NZ_CP010357.1,train,False
NZ_CP010358.1,train,False
NZ_CP010360.2,train,False
NZ_CP010363.1,val,False
NZ_CP010364.1,train,False
NZ_CP010365.1,train,False
NZ_CP010366.2,train,False
NZ_CP010367.1,train,False
NZ_CP010369.1,test,False
NZ_CP010370.2,train,False
NZ_CP010372.1,train,False
NZ_CP010373.2,test,False
NZ_CP010374.1,train,False
NZ_CP010375.2,train,False
NZ_CP010378.1,train,False
NZ_CP010379.1,train,False
NZ_CP010380.1,train,False
NZ_CP010381.1,train,False
NZ_CP010382.1,train,False
NZ_CP010383.2,test,False
NZ_CP010385.1,train,False
NZ_CP010386.1,train,False
NZ_CP010387.1,train,False
NZ_CP010393.1,train,False
NZ_CP010394.1,train,False
NZ_CP010395.1,train,False
NZ_CP010396.1,train,False
NZ_CP010398.1,train,False
NZ_CP010399.1,train,False
NZ_CP010400.1,train,False
NZ_CP010403.1,val,False
NZ_CP010404.1,val,False
NZ_CP010410.1,train,False
NZ_CP010414.1,train,False
NZ_CP010416.1,train,False
NZ_CP010417.1,train,False
NZ_CP010418.1,train,False
NZ_CP010419.1,train,False
NZ_CP010420.1,train,False
NZ_CP010421.1,train,False
NZ_CP010428.1,train,False
NZ_CP010447.1,train,False
NZ_CP010448.1,train,False
NZ_CP010452.1,val,False
NZ_CP010454.1,train,False
NZ_CP010527.1,train,False
NZ_CP010568.1,train,False
NZ_CP010570.1,train,False
NZ_CP010572.1,train,False
NZ_CP010578.1,test,False
NZ_CP010579.1,train,False
NZ_CP010580.1,train,False
NZ_CP010581.1,train,False
NZ_CP010582.1,train,False
NZ_CP010583.1,test,False
NZ_CP010587.1,train,False
NZ_CP010589.1,train,False
NZ_CP010590.1,train,False
NZ_CP010592.1,train,False
NZ_CP010593.1,train,False
NZ_CP010594.1,train,False
NZ_CP010596.1,train,False
NZ_CP010597.1,train,False
NZ_CP010598.1,train,False
NZ_CP010600.1,train,False
NZ_CP010601.1,train,False
NZ_CP010602.1,train,False
NZ_CP010603.1,train,False
NZ_CP010604.1,train,False
NZ_CP010605.1,train,False
NZ_CP010606.1,train,False
NZ_CP010607.1,train,False
NZ_CP010608.1,val,False
NZ_CP010609.1,train,False
NZ_CP010611.1,train,False
NZ_CP010612.1,test,False
NZ_CP010613.1,train,False
NZ_CP010614.1,train,False
NZ_CP010615.1,train,False
NZ_CP010616.1,train,False
NZ_CP010618.1,train,False
NZ_CP010619.1,train,False
NZ_CP010620.1,train,False
NZ_CP010621.1,train,False
NZ_CP010622.1,train,False
NZ_CP010624.1,train,False
NZ_CP010625.1,train,False
NZ_CP010626.1,train,False
NZ_CP010627.1,train,False
NZ_CP010628.1,val,False
NZ_CP010630.1,val,False
NZ_CP010631.1,train,False
NZ_CP010632.1,train,False
NZ_CP010633.1,train,False
NZ_CP010634.1,train,False
NZ_CP010635.1,train,False
NZ_CP010638.1,train,False
NZ_CP010641.1,train,False
NZ_CP010642.1,train,False
NZ_CP010645.1,train,False
NZ_CP010646.1,train,False
NZ_CP010651.1,train,False
NZ_CP010652.1,train,False
NZ_CP010653.1,train,False
NZ_CP010655.1,train,False
NZ_CP010657.1,train,False
NZ_CP010658.1,train,False
NZ_CP010659.1,val,False
NZ_CP010660.1,train,False
NZ_CP010662.1,test,False
NZ_CP010669.1,train,False
NZ_CP010670.1,test,False
NZ_CP010671.1,train,False
NZ_CP010672.1,val,False
NZ_CP010674.1,train,False
NZ_CP010675.1,val,False
NZ_CP010676.1,train,False
NZ_CP010678.1,train,False
NZ_CP010679.1,train,False
NZ_CP010680.1,train,False
NZ_CP010682.1,test,False
NZ_CP010683.1,train,False
NZ_CP010684.1,val,False
NZ_CP010685.1,train,False
NZ_CP010686.1,val,False
NZ_CP010687.1,train,False
NZ_CP010688.1,train,False
NZ_CP010690.1,train,False
NZ_CP010691.1,train,False
NZ_CP010692.1,train,False
NZ_CP010693.1,train,False
NZ_CP010694.1,train,False
NZ_CP010695.1,train,False
NZ_CP010697.1,train,False
NZ_CP010698.1,train,False
NZ_CP010699.1,train,False
NZ_CP010700.1,train,False
NZ_CP010701.1,test,False
NZ_CP010702.1,train,False
NZ_CP010703.1,train,False
NZ_CP010704.1,test,False
NZ_CP010706.1,train,False
NZ_CP010707.1,train,False
NZ_CP010708.1,train,False
NZ_CP010709.1,train,False
NZ_CP010710.1,train,False
NZ_CP010711.1,train,False
NZ_CP010712.1,train,False
NZ_CP010713.1,train,False
NZ_CP010714.1,train,False
NZ_CP010716.1,train,False
NZ_CP010717.1,train,False
NZ_CP010718.1,train,False
NZ_CP010719.1,train,False
NZ_CP010720.1,train,False
NZ_CP010721.1,train,False
NZ_CP010722.1,train,False
NZ_CP010723.1,train,False
NZ_CP010724.1,train,False
NZ_CP010726.1,val,False
NZ_CP010727.1,train,False
NZ_CP010728.1,train,False
NZ_CP010729.1,train,False
NZ_CP010730.1,train,False
NZ_CP010731.1,train,False
NZ_CP010732.1,train,False
NZ_CP010733.1,train,False
NZ_CP010734.1,train,False
NZ_CP010736.1,train,False
NZ_CP010737.1,train,False
NZ_CP010738.1,test,False
NZ_CP010739.1,train,False
NZ_CP010740.1,test,False
NZ_CP010742.1,val,False
NZ_CP010743.1,train,False
NZ_CP010744.1,train,False
NZ_CP010746.1,train,False
NZ_CP010747.1,train,False
NZ_CP010748.1,train,False
NZ_CP010755.1,train,False
NZ_CP010760.1,train,False
NZ_CP010761.1,train,False
NZ_CP010764.1,val,False
NZ_CP010766.1,train,False
NZ_CP010768.1,train,False
NZ_CP010769.1,train,False
NZ_CP010770.1,train,False
NZ_CP010771.1,train,False
NZ_CP010772.1,val,False
NZ_CP010773.1,train,False
NZ_CP010774.1,test,False
NZ_CP010775.1,train,False
NZ_CP010780.1,train,False
NZ_CP010785.1,train,False
NZ_CP010786.1,train,False
NZ_CP010788.1,val,False
NZ_CP010789.1,train,False
NZ_CP010790.1,train,False
NZ_CP010791.1,train,False
NZ_CP010801.1,train,False
NZ_CP010808.1,val,False
NZ_CP010810.1,train,False
NZ_CP010819.1,train,False
NZ_CP010823.1,test,False
NZ_CP010824.1,val,False
NZ_CP010825.1,train,False
NZ_CP010826.1,train,False
NZ_CP010830.1,train,False
NZ_CP010831.1,train,False
NZ_CP010832.1,train,False
NZ_CP010837.1,train,False
NZ_CP010853.1,train,False
NZ_CP010854.1,train,False
NZ_CP010878.1,train,True
NZ_CP010879.1,val,True
NZ_CP010880.1,train,False
NZ_CP010881.1,train,False
NZ_CP010882.1,train,False
NZ_CP010885.1,train,False
NZ_CP010886.1,test,False
NZ_CP010887.1,train,False
NZ_CP010891.1,train,False
NZ_CP010893.1,test,False
NZ_CP010894.1,test,False
NZ_CP010898.2,train,False
NZ_CP010903.1,train,False
NZ_CP010908.1,train,False
NZ_CP010909.1,test,False
NZ_CP010910.1,train,False
NZ_CP010911.1,train,False
NZ_CP010948.1,val,False
NZ_CP010949.1,train,False
NZ_CP010950.1,train,False
NZ_CP010955.1,train,False
NZ_CP010956.1,train,False
NZ_CP010957.1,train,False
NZ_CP010958.1,train,False
NZ_CP010959.1,train,False
NZ_CP010960.1,train,False
NZ_CP010977.1,train,False
NZ_CP010990.1,train,False
NZ_CP010991.1,train,False
NZ_CP011000.1,val,False
NZ_CP011006.1,train,False
NZ_CP011009.1,train,False
NZ_CP011014.1,train,False
NZ_CP011016.1,train,False
NZ_CP011017.1,train,False
NZ_CP011019.1,train,False
NZ_CP011023.1,train,False
NZ_CP011027.1,val,False
NZ_CP011038.1,train,False
NZ_CP011044.1,train,False
NZ_CP011045.1,train,False
NZ_CP011046.1,train,False
NZ_CP011048.1,train,False
NZ_CP011049.1,train,False
NZ_CP011050.1,train,False
NZ_CP011053.1,train,False
NZ_CP011054.1,train,False
NZ_CP011062.1,train,False
NZ_CP011063.1,train,False
NZ_CP011064.1,test,False
NZ_CP011065.1,train,False
NZ_CP011066.1,train,True
NZ_CP011067.1,train,True
NZ_CP011075.1,train,False
NZ_CP011076.1,train,False
NZ_CP011106.1,train,False
NZ_CP011121.1,train,False
NZ_CP011122.1,val,False
NZ_CP011123.1,train,False
NZ_CP011128.1,train,False
NZ_CP011133.1,train,False
NZ_CP011135.1,train,False
NZ_CP011136.1,train,False
NZ_CP011137.1,train,True
NZ_CP011138.1,train,True
NZ_CP011139.1,val,True
NZ_CP011140.1,train,True
NZ_CP011141.1,test,True
NZ_CP011142.1,train,True
NZ_CP011143.1,train,True
NZ_CP011146.1,test,False
NZ_CP011152.1,train,False
NZ_CP011154.1,train,False
NZ_CP011156.1,train,False
NZ_CP011157.1,train,False
NZ_CP011159.1,test,False
NZ_CP011161.1,val,False
NZ_CP011162.1,train,False
NZ_CP011164.1,train,False
NZ_CP011165.1,train,False
NZ_CP011166.1,train,False
NZ_CP011248.1,train,False
NZ_CP011249.1,train,False
NZ_CP011251.1,train,False
NZ_CP011274.1,val,False
NZ_CP011275.1,train,False
NZ_CP011276.1,train,False
NZ_CP011277.1,train,False
NZ_CP011282.1,train,False
NZ_CP011283.1,train,False
NZ_CP011284.1,train,False
NZ_CP011285.1,train,False
NZ_CP011287.1,train,False
NZ_CP011291.1,train,False
NZ_CP011293.1,val,False
NZ_CP011294.1,train,False
NZ_CP011296.1,train,False
NZ_CP011297.1,train,False
NZ_CP011298.1,train,False
NZ_CP011332.1,train,False
NZ_CP011333.1,test,False
NZ_CP011334.1,test,True
NZ_CP011335.1,train,True
NZ_CP011336.1,train,False
NZ_CP011337.1,train,False
NZ_CP011338.1,train,False
NZ_CP011350.1,train,False
NZ_CP011351.1,train,False
NZ_CP011352.1,train,False
NZ_CP011353.1,train,False
NZ_CP011354.1,train,False
NZ_CP011355.1,val,False
NZ_CP011356.1,train,False
NZ_CP011357.1,train,False
NZ_CP011358.1,train,False
NZ_CP011362.1,train,False
NZ_CP011363.1,train,False
NZ_CP011375.1,train,False
NZ_CP011385.1,train,False
NZ_CP011395.1,train,False
NZ_CP011399.1,val,False
NZ_CP011404.1,train,False
NZ_CP011405.1,train,False
NZ_CP011408.1,train,False
NZ_CP011413.1,train,False
NZ_CP011417.1,val,False
NZ_CP011418.1,train,False
NZ_CP011429.1,train,False
NZ_CP011430.1,train,False
NZ_CP011431.1,train,False
NZ_CP011432.1,val,False
NZ_CP011433.1,train,False
NZ_CP011434.1,val,False
NZ_CP011435.1,train,False
NZ_CP011450.1,test,False
NZ_CP011453.2,train,False
NZ_CP011457.1,train,False
NZ_CP011478.1,train,False
NZ_CP011480.1,train,False
NZ_CP011481.1,train,False
NZ_CP011506.1,train,False
NZ_CP011513.1,train,False
NZ_CP011515.1,train,False
NZ_CP011518.2,train,False
NZ_CP011519.2,train,False
NZ_CP011520.2,train,False
NZ_CP011521.2,val,False
NZ_CP011527.1,train,False
NZ_CP011529.1,train,False
NZ_CP011537.1,train,False
NZ_CP011540.1,train,False
NZ_CP011543.1,train,False
NZ_CP011544.1,train,False
NZ_CP011569.1,val,False
NZ_CP011573.1,test,False
NZ_CP011575.1,train,False
NZ_CP011576.1,train,False
NZ_CP011577.1,train,False
NZ_CP011580.1,val,False
NZ_CP011582.1,val,False
NZ_CP011583.1,train,False
NZ_CP011585.1,train,False
NZ_CP011586.1,train,False
NZ_CP011587.1,train,False
NZ_CP011588.1,train,False
NZ_CP011589.1,train,False
NZ_CP011590.1,train,False
NZ_CP011592.1,train,False
NZ_CP011593.1,train,False
NZ_CP011594.1,train,False
NZ_CP011596.1,test,False
NZ_CP011603.1,train,False
NZ_CP011604.1,val,False
NZ_CP011605.1,train,False
NZ_CP011606.1,train,False
NZ_CP011607.1,train,False
NZ_CP011608.1,train,False
NZ_CP011609.1,train,False
NZ_CP011610.1,train,False
NZ_CP011611.1,train,False
NZ_CP011613.1,train,False
NZ_CP011614.1,train,False
NZ_CP011616.1,train,False
NZ_CP011620.1,train,False
NZ_CP011622.1,test,False
NZ_CP011623.1,train,False
NZ_CP011637.1,val,False
NZ_CP011638.1,train,False
NZ_CP011639.1,train,False
NZ_CP011640.1,train,False
NZ_CP011641.1,train,False
NZ_CP011643.1,val,False
NZ_CP011644.1,train,False
NZ_CP011645.1,val,False
NZ_CP011646.1,train,False
NZ_CP011649.1,train,False
NZ_CP011651.1,train,False
NZ_CP011652.1,val,False
NZ_CP011653.1,train,False
NZ_CP011654.1,train,False
NZ_CP011655.1,test,False
NZ_CP011656.1,train,False
NZ_CP011658.1,train,False
NZ_CP011659.1,train,False
NZ_CP011661.1,val,False
NZ_CP011666.1,train,False
NZ_CP011788.1,val,False
NZ_CP011804.1,train,False
NZ_CP011808.2,train,False
NZ_CP011809.2,train,False
NZ_CP011829.1,train,False
NZ_CP011830.1,train,False
NZ_CP011831.1,train,False
NZ_CP011839.1,train,False
NZ_CP011850.1,train,False
NZ_CP011851.1,train,False
NZ_CP011852.1,val,False
NZ_CP011864.1,train,False
NZ_CP011865.1,train,False
NZ_CP011866.1,train,False
NZ_CP011867.1,train,False
NZ_CP011869.1,train,False
NZ_CP011916.1,train,False
NZ_CP011920.1,train,False
NZ_CP011928.1,train,False
NZ_CP011933.1,train,False
NZ_CP011943.1,train,False
NZ_CP011944.1,train,False
NZ_CP011945.1,train,False
NZ_CP011963.1,train,False
NZ_CP011969.1,val,False
NZ_CP011973.1,train,False
NZ_CP011977.1,train,False
NZ_CP011978.1,train,False
NZ_CP011979.1,train,False
NZ_CP011981.1,val,False
NZ_CP011982.1,train,False
NZ_CP011983.1,train,False
NZ_CP011984.1,train,False
NZ_CP011986.1,train,False
NZ_CP011987.1,train,False
NZ_CP011988.1,train,False
NZ_CP012003.1,train,False
NZ_CP012005.1,train,False
NZ_CP012007.1,train,False
NZ_CP012008.1,train,False
NZ_CP012010.1,train,False
NZ_CP012014.1,train,False
NZ_CP012016.1,train,False
NZ_CP012017.1,train,False
NZ_CP012025.1,train,False
NZ_CP012031.1,train,False
NZ_CP012032.1,train,False
NZ_CP012049.1,train,False
NZ_CP012050.1,train,False
NZ_CP012052.1,train,False
NZ_CP012054.1,train,False
NZ_CP012056.1,train,False
NZ_CP012058.1,train,False
NZ_CP012059.1,train,False
NZ_CP012061.1,train,False
NZ_CP012062.1,test,False
NZ_CP012064.1,train,False
NZ_CP012065.1,train,False
NZ_CP012100.1,train,False
NZ_CP012101.1,val,False
NZ_CP012102.1,train,False
NZ_CP012103.1,train,False
NZ_CP012104.1,val,False
NZ_CP012105.1,train,False
NZ_CP012106.1,train,False
NZ_CP012107.1,train,False
NZ_CP012108.1,train,False
NZ_CP012118.2,train,False
NZ_CP012121.2,train,False
NZ_CP012123.1,train,False
NZ_CP012124.1,train,False
NZ_CP012138.1,train,False
NZ_CP012139.1,train,False
NZ_CP012141.1,train,False
NZ_CP012142.1,train,False
NZ_CP012143.1,train,False
NZ_CP012161.1,train,False
NZ_CP012163.1,train,False
NZ_CP012164.1,train,False
NZ_CP012166.1,train,False
NZ_CP012168.1,val,False
NZ_CP012169.1,train,False
NZ_CP012170.1,train,False
NZ_CP012180.1,train,False
NZ_CP012183.1,train,False
NZ_CP012185.1,test,False
NZ_CP012188.1,val,False
NZ_CP012189.1,train,False
NZ_CP012190.1,train,False
NZ_CP012191.1,train,False
NZ_CP012197.1,train,False
NZ_CP012198.1,train,True
NZ_CP012203.1,train,False
NZ_CP012254.1,val,False
NZ_CP012255.1,train,False
NZ_CP012256.1,train,False
NZ_CP012258.1,train,False
NZ_CP012265.1,train,False
NZ_CP012267.1,train,False
NZ_CP012270.1,train,False
NZ_CP012271.1,train,False
NZ_CP012272.1,train,False
NZ_CP012273.1,train,False
NZ_CP012274.1,train,False
NZ_CP012276.1,val,False
NZ_CP012277.1,train,False
NZ_CP012278.1,val,False
NZ_CP012279.1,val,False
NZ_CP012280.1,train,False
NZ_CP012281.1,train,False
NZ_CP012282.1,train,False
NZ_CP012284.1,train,False
NZ_CP012285.1,val,False
NZ_CP012286.1,train,False
NZ_CP012287.1,train,False
NZ_CP012289.1,train,False
NZ_CP012290.1,train,False
NZ_CP012291.1,train,False
NZ_CP012292.1,test,False
NZ_CP012295.1,train,False
NZ_CP012296.1,train,False
NZ_CP012345.2,val,False
NZ_CP012348.1,train,False
NZ_CP012356.1,train,False
NZ_CP012367.1,train,False
NZ_CP012368.1,val,False
NZ_CP012377.1,val,False
NZ_CP012383.1,train,False
NZ_CP012397.1,train,False
NZ_CP012399.1,train,False
NZ_CP012412.2,train,False
NZ_CP012414.1,train,False
NZ_CP012415.1,train,False
NZ_CP012416.1,test,False
NZ_CP012417.1,test,False
NZ_CP012421.1,val,False
NZ_CP012422.1,train,False
NZ_CP012423.1,test,False
NZ_CP012424.1,test,False
NZ_CP012425.1,train,False
NZ_CP012427.1,train,False
NZ_CP012428.1,train,False
NZ_CP012429.1,train,False
NZ_CP012431.1,train,False
NZ_CP012432.1,train,False
NZ_CP012433.1,train,False
NZ_CP012434.1,train,False
NZ_CP012435.1,train,False
NZ_CP012461.1,train,False
NZ_CP012463.1,train,False
NZ_CP012464.1,train,False
NZ_CP012476.1,train,False
NZ_CP012477.1,train,False
NZ_CP012478.1,train,False
NZ_CP012484.1,train,False
NZ_CP012485.1,train,False
NZ_CP012486.1,val,False
NZ_CP012491.1,train,False
NZ_CP012492.1,train,False
NZ_CP012493.1,test,False
NZ_CP012497.1,train,False
NZ_CP012498.1,train,False
NZ_CP012499.1,train,False
NZ_CP012500.1,val,False
NZ_CP012501.1,train,False
NZ_CP012510.1,train,False
NZ_CP012511.1,train,False
NZ_CP012512.1,val,False
NZ_CP012530.1,train,False
NZ_CP012531.1,train,False
NZ_CP012532.1,train,False
NZ_CP012534.1,train,False
NZ_CP012535.1,train,False
NZ_CP012536.1,train,False
NZ_CP012537.1,train,False
NZ_CP012538.1,test,False
NZ_CP012539.1,test,False
NZ_CP012540.1,test,False
NZ_CP012551.1,train,False
NZ_CP012553.1,train,False
NZ_CP012562.1,train,False
NZ_CP012563.1,train,False
NZ_CP012564.1,train,False
NZ_CP012565.1,train,False
NZ_CP012566.1,train,False
NZ_CP012567.1,test,False
NZ_CP012569.1,train,False
NZ_CP012570.1,train,False
NZ_CP012571.1,train,False
NZ_CP012572.1,train,False
NZ_CP012574.1,train,False
NZ_CP012575.1,train,False
NZ_CP012592.1,train,False
NZ_CP012594.1,train,False
NZ_CP012595.1,train,False
NZ_CP012596.1,train,False
NZ_CP012607.1,train,False
NZ_CP012626.1,train,False
NZ_CP012627.1,train,False
NZ_CP012628.1,train,True
NZ_CP012629.1,train,True
NZ_CP012630.1,train,True
NZ_CP012632.1,train,False
NZ_CP012634.1,train,False
NZ_CP012636.1,test,False
NZ_CP012637.1,val,True
NZ_CP012638.1,train,True
NZ_CP012641.2,train,False
NZ_CP012642.1,train,False
NZ_CP012644.1,train,False
NZ_CP012645.1,train,False
NZ_CP012651.1,train,False
NZ_CP012652.1,train,False
NZ_CP012653.1,val,False
NZ_CP012654.1,val,False
NZ_CP012655.1,train,False
NZ_CP012656.1,val,False
NZ_CP012657.1,train,False
NZ_CP012658.1,train,False
NZ_CP012659.1,train,False
NZ_CP012660.1,train,False
NZ_CP012662.1,train,False
NZ_CP012663.1,train,False
NZ_CP012664.1,test,False
NZ_CP012668.1,train,False
NZ_CP012682.1,train,False
NZ_CP012683.1,val,False
NZ_CP012684.1,train,False
NZ_CP012686.1,train,False
NZ_CP012688.1,test,False
NZ_CP012698.1,train,False
NZ_CP012699.1,train,False
NZ_CP012701.1,train,False
NZ_CP012702.1,train,False
NZ_CP012703.1,val,False
NZ_CP012704.1,train,False
NZ_CP012705.1,train,False
NZ_CP012707.1,test,False
NZ_CP012708.1,train,False
NZ_CP012709.1,train,False
NZ_CP012710.1,train,False
NZ_CP012711.1,train,False
NZ_CP012732.1,train,False
NZ_CP012733.1,train,False
NZ_CP012734.1,test,False
NZ_CP012736.1,train,False
NZ_CP012741.1,train,False
NZ_CP012742.1,train,False
NZ_CP012748.1,val,False
NZ_CP012751.1,test,False
NZ_CP012754.1,train,False
NZ_CP012755.1,train,False
NZ_CP012757.1,train,False
NZ_CP012803.1,val,False
NZ_CP012834.1,train,False
NZ_CP012835.1,val,False
NZ_CP012852.1,train,False
NZ_CP012853.1,train,False
NZ_CP012854.1,train,False
NZ_CP012855.1,train,False
NZ_CP012856.1,train,False
NZ_CP012857.1,train,False
NZ_CP012858.1,train,False
NZ_CP012859.1,train,False
NZ_CP012860.1,train,False
